id,title,hash
8297,2019-11-30 07:30:18-08:00,2842fb27c7b413c0efc0c3cbf7fa9d22334a2281
8296,2019-11-30 07:20:22-08:00,c53fd81ac406af32e02a2b6dd05e737d6367fdcb
8295,2019-11-30 07:10:11-08:00,45c64f76e22933d6e44d9f420bfb4274214f6954
8294,2019-11-30 07:00:17-08:00,0d4e1bb9a5edcd866503aa13b42ce7cf8138b634
8293,2019-11-30 06:50:23-08:00,0eb8f72f9a863a16aa4616849ddd9a60785d5ab5
8292,2019-11-30 06:40:17-08:00,d0824307467277347d550c4602d4cac97595f47e
8291,2019-11-30 06:30:13-08:00,22bc81d405e47f89a4b79d4811f3fe1f66d5f5fa
8290,2019-11-30 06:20:25-08:00,5eb396168879774973adf270ed7807ef80392a53
8289,2019-11-30 06:10:16-08:00,701e2537160fc6037e370ebb787b34f3eebdf3ed
8288,2019-11-30 06:00:28-08:00,b143a9b87e6747a56f0a7b312eaa3c65d61e386a
8287,2019-11-30 05:50:16-08:00,e9eb44c3100954f4336c9c02d05789648ecc084a
8286,2019-11-30 05:40:10-08:00,647bfabb13d3d3cb996e39c525b4e5ac6c03e115
8285,2019-11-30 05:30:23-08:00,b987d7ec8c2eff09858a8ca3a1b9590ebb1ecdb2
8284,2019-11-30 05:20:17-08:00,397b175628e2f7b2b3e41be7043d1edc948b149e
8283,2019-11-30 05:10:18-08:00,c7541d700c4f0a2a4fd19bbd355a66685fe76a90
8282,2019-11-30 05:00:15-08:00,9f63936631f34e9d2d7fc8874951b3dd0ec795a3
8281,2019-11-30 04:50:24-08:00,680ba724cadc5715da13e4115bc497d9afc11001
8280,2019-11-30 04:40:12-08:00,009f237ac9713072d17253d6c6541f7a97df150a
8279,2019-11-30 04:30:14-08:00,13f4e64f7e4fa31ae18314e6bbfbae5b50b538d0
8278,2019-11-30 04:20:11-08:00,62500222d0ff06f1f023d8f63a3e52954e6b827a
8277,2019-11-30 04:10:13-08:00,7b60d8691f5515bf60b35cfb6280d91d21edd02c
8276,2019-11-30 04:01:09-08:00,06cc193a7ac0f34f8f2ca51d56b428ecfbac0d68
8275,2019-11-30 03:50:14-08:00,043bb80b94ef979a18bd2b341845cd324777d851
8274,2019-11-30 03:40:16-08:00,a5601d2be1a8ef9f54c336e8cc93a5e3e08f691b
8273,2019-11-30 03:30:17-08:00,d11c0e2f9c85836ed6ae067cbd645527ce8f07c4
8272,2019-11-30 03:20:12-08:00,3fdc34be0cf8ffff58c4dc2d32b3b25e5611e1d7
8271,2019-11-30 03:10:14-08:00,a9a2b46202c3516e84575a5ec236c6049258d8b1
8270,2019-11-30 03:00:12-08:00,f0757125def8a2987728ee3629b96e61bfcd6cbf
8269,2019-11-30 02:50:13-08:00,ecd3b7534746550b36ecbbe48bf76ff0cb21d4ff
8268,2019-11-30 02:40:13-08:00,6e50eccb457963275de858a61512d73379ecfc36
8267,2019-11-30 02:30:12-08:00,b5f19d53c21e35bda34c43ba25251b0a079e8c59
8266,2019-11-30 02:20:16-08:00,bed101c4358358a23e46f71218bce736400157d5
8265,2019-11-30 02:10:14-08:00,c9b6c4d4453957aaa03668376209c403143f5129
8264,2019-11-30 02:00:13-08:00,4c30410bc925fff3a5403d3dbfd5e18262a1f338
8263,2019-11-30 01:50:17-08:00,de58376a22a65d1a996268903e8c172f480a3610
8262,2019-11-30 01:40:14-08:00,3499f28c4635fa8dc8fa74ca93714e479f92286f
8261,2019-11-30 01:30:14-08:00,a64847ad1a3f0e97b906750ed70da784887d66ca
8260,2019-11-30 01:20:17-08:00,aae38f86a0e795afa8ee9cc42b6f51e345b93f30
8259,2019-11-30 01:10:15-08:00,cdba59d9113e61de205cd9c4fb0960145c110901
8258,2019-11-30 01:00:22-08:00,3216751bebdc91f67dde06bdac81d4d63e39c8e7
8257,2019-11-30 00:50:33-08:00,003689ed0f53f903ab82b49236c2534bfe5874c0
8256,2019-11-30 00:40:11-08:00,643c2ee8cbd69da2b92a800597c7bb22ba2cbf50
8255,2019-11-30 00:30:12-08:00,0dcc85eb98ca06ca96759192b16b39e621f78987
8254,2019-11-30 00:20:14-08:00,462eeffa188d79b8cc4d1bf171156c6e2da3d272
8253,2019-11-30 00:10:10-08:00,3c3ae37b3c51356f76f030d59fe963e24ef506d4
8252,2019-11-30 00:00:27-08:00,2541aa7cdbc47e7989d7ec1a0e4ffc2652dc46e2
8251,2019-11-29 23:50:15-08:00,9503371420057b286c608b11d20637e4e26294d8
8250,2019-11-29 23:40:13-08:00,d6e4d8c8b172d30b8e08a1e93d89a02d4f12d2f6
8249,2019-11-29 23:30:26-08:00,7e28bc13821963926c4611831dee3844722ec48f
8248,2019-11-29 23:20:15-08:00,baec4f067a08d7620984f0b5dd029a8d8cfea658
8247,2019-11-29 23:10:17-08:00,c008bf299b937d73c4fba9f24f5d26286a69700d
8246,2019-11-29 23:00:14-08:00,8ce914076d752873a3b48bfc40a34f2c5b106aa7
8245,2019-11-29 22:50:19-08:00,a79bed675cc899dc21fdeedf9245cc393aed261b
8244,2019-11-29 22:40:11-08:00,0525787252dddb12db5447f8c68bed75b4ed9ab8
8243,2019-11-29 22:30:18-08:00,5858f494981eafa658de61efbe0b0906446c4a52
8242,2019-11-29 22:20:20-08:00,9cb803ec88d54940f10d245bda03d00b5354ca9d
8241,2019-11-29 22:10:13-08:00,c4dff53ada6e5aba251253f52d86e9f683df1016
8240,2019-11-29 22:00:18-08:00,87806b51b50802a50950d82b1791a828468eaf62
8239,2019-11-29 21:50:14-08:00,746a97830c6c0a5d5676a5f767ac0de5a8c5e63b
8238,2019-11-29 21:40:17-08:00,db76c80eadf0dd2b20a92030c22baaa0d2669445
8237,2019-11-29 21:30:28-08:00,076b725a9aa3da482ed85b5930172b4ea2e061b9
8236,2019-11-29 21:20:20-08:00,64128962485b04af4bef26d49d7b17e72797b119
8235,2019-11-29 21:10:14-08:00,a1680cd1da88ecdfdc8a8ab58f5d17b38f846067
8234,2019-11-29 21:00:16-08:00,8081daf1640ad0b37dc495b52b0dcd69b8f44eb9
8233,2019-11-29 20:50:19-08:00,d610c82a4d721d82fc4df43ab8625b76a1eb08b1
8232,2019-11-29 20:40:17-08:00,482bde2f00a92136b6d5c70c68d4a7f65abee914
8231,2019-11-29 20:30:18-08:00,c8441ad8ded1ba662bddc16f9e85237b131e3120
8230,2019-11-29 20:20:16-08:00,d95271ea18223336366bbe0e7e5bf01cf65e9742
8229,2019-11-29 20:10:31-08:00,07a9133cd1baf45f8c4a907c211d6e5b20bfaaa3
8228,2019-11-29 20:00:22-08:00,14842180a9b7200d30b3d9ffe206e7b16e198936
8227,2019-11-29 19:50:25-08:00,791d9a9469f1974eba94d153e64043a40d9d35e5
8226,2019-11-29 19:40:18-08:00,38a2dd695809f2dfa5cd95bc89e5c7df0ea93cf4
8225,2019-11-29 19:30:19-08:00,5ba2be84903ed8e4395baa59f9b6b576af4c05b8
8224,2019-11-29 19:20:20-08:00,46e6d056a2a99f260911f6b612c9d2504aa3468d
8223,2019-11-29 19:10:14-08:00,e0dfae39b538cb50e7a552184af0517f35fbecf4
8222,2019-11-29 19:00:25-08:00,255c0b5f317e21553f1d0e9d36ba866de80cd40a
8221,2019-11-29 18:50:15-08:00,6c9dc5e62f9b0724696b71d1c658a13aeb43c820
8220,2019-11-29 18:40:29-08:00,8d4155327f57351cfc57c511ed33a7d6896ff9eb
8219,2019-11-29 18:30:22-08:00,d29b55b3165a7107439911a0f4eb73abf1937786
8218,2019-11-29 18:20:16-08:00,95b36bf079ab991d22ed0dd88724dff3382a45d0
8217,2019-11-29 18:10:35-08:00,61abb5127fb8111256c8c8cddab5d8cd90f73e7b
8216,2019-11-29 18:00:38-08:00,786231056d5c33fdbb4a079d672a240c3c73788c
8215,2019-11-29 17:50:12-08:00,2e3759fe9bceaea1ac5f73f5337cec35ce5d4d9d
8214,2019-11-29 17:40:13-08:00,e8ee0acb457836e31028ba4d44e183aa158a63a9
8213,2019-11-29 17:30:31-08:00,40b83bde60d43c6f0db17ee0bf4a348b9f415b3a
8212,2019-11-29 17:20:12-08:00,a9425acdd94f63b0527e987836422c44ecd58b92
8211,2019-11-29 17:10:19-08:00,edf49c3b520571975a69b778e844e8b6703fb855
8210,2019-11-29 17:00:54-08:00,9cc2ad1ca392c9dfb0904a2f3063e4689518322e
8209,2019-11-29 16:50:17-08:00,9c01caf338b62612b2fd6cc8b2017c8f480da7cb
8208,2019-11-29 16:40:19-08:00,43dda85403cebb06332eae72d4ea7754dfda48e1
8207,2019-11-29 16:30:25-08:00,c89c1c6b083eee6982f124b5253216e170aa706f
8206,2019-11-29 16:20:31-08:00,987f9e4eea8279431c43e618e9d1f0c29d254e6f
8205,2019-11-29 16:10:33-08:00,d881cff8c697114a141b5b8d69b98cefb861c643
8204,2019-11-29 16:00:29-08:00,244357997a49a28be67d1602619288c8eccdf862
8203,2019-11-29 15:50:12-08:00,4f0a0a0f8bd07bf3f4b4d8c6bee850f1ca45e7f3
8202,2019-11-29 15:40:15-08:00,0717efc70ee2983150f7e550c08c4ecdc4382baf
8201,2019-11-29 15:30:17-08:00,1a8dfa7cf7757cf97a38f4da35efb9e28b76f882
8200,2019-11-29 15:20:24-08:00,555e80c7d2c711681c6de532e190e237236c1bd9
8199,2019-11-29 15:10:23-08:00,1949b3b93420539a3f3a651ed651561f4ff3fbf0
8198,2019-11-29 15:00:51-08:00,634b3f91c984074553e505b81df015aca62320f6
8197,2019-11-29 14:50:21-08:00,b050de65241ce38a570b1e2cea413455a07577cc
8196,2019-11-29 14:40:43-08:00,204a6eb8bff4268cc518702bca9ba573ca4d9d04
8195,2019-11-29 14:30:15-08:00,b3cfae823554ec2db4a2c639086548ac927dd161
8194,2019-11-29 14:20:20-08:00,dcc29e1e6abfce0716a9764faa2a4a9a9d179cab
8193,2019-11-29 14:10:19-08:00,568c45f81651b100329eca15886e486b5f33a659
8192,2019-11-29 14:00:36-08:00,13c2cbb52713300b14919d692aaca8542415a5ed
8191,2019-11-29 13:50:29-08:00,cdd1016f6931d39b2fb78789093d380bf2a75f2f
8190,2019-11-29 13:40:26-08:00,c13dfe79a034eb34795dc92248d475d1fd2aa669
8189,2019-11-29 13:30:35-08:00,7f201215173ddf6c44bc1f30380ebded821836e6
8188,2019-11-29 13:20:17-08:00,06f4beead6d54d872ba9b0fc44f922a8f9f20491
8187,2019-11-29 13:10:30-08:00,bb2528c1f697a7e0d019898f036fb70536eca0c2
8186,2019-11-29 13:00:28-08:00,d8b5cc20316eadf5197a082c0b1046a72b716e48
8185,2019-11-29 12:50:31-08:00,5657ad48faa93bdd3d9522be715194c4d0ecd239
8184,2019-11-29 12:40:19-08:00,fd502300d452471cfb35e9ae08855dfa9e502e2e
8183,2019-11-29 12:30:29-08:00,e06a06995aeadb3f9ac16ed28195e3ee0b2b820f
8182,2019-11-29 12:20:19-08:00,cff7fd18799a366938d3ba2d6b6593225cd5b1d2
8181,2019-11-29 12:10:14-08:00,c6016e7cd53c74e74f7dca46d144da0a38fe9c29
8180,2019-11-29 12:00:51-08:00,69aef52c11d134b0591b8ee1e0f33cf6ee2d83a5
8179,2019-11-29 11:50:32-08:00,e5f068a922dd8020de381a74bc5850350c7ba3e3
8178,2019-11-29 11:40:23-08:00,4258b1113a0a52ceb8b31407d8597344485ed8d3
8177,2019-11-29 11:30:20-08:00,95fd8732e0e61fde9c385de4ad35cec1c9bc7c83
8176,2019-11-29 11:20:33-08:00,3d030bb56c4279a4f8f3342c6e304db4570c46da
8175,2019-11-29 11:10:21-08:00,d9c5fa92104ea3e83bc8998f26aa2a5eb3b29d13
8174,2019-11-29 11:00:25-08:00,a5df582c35773c0ec0bc7c790156322ec70ff752
8173,2019-11-29 10:50:26-08:00,9b30f6e66b363d0a895a54ea2b47e671e67a6336
8172,2019-11-29 10:40:33-08:00,df3a184e1f14adef5f6a645cdd28ecf89c945249
8171,2019-11-29 10:30:18-08:00,df2bdfa44f93631b21d25927d599ba338bae1a17
8170,2019-11-29 10:20:24-08:00,6ced923dfa77939960254e3038652fe7ca46a778
8169,2019-11-29 10:10:25-08:00,f9b02b037193b0818d3b5d2563ff15cc849391ac
8168,2019-11-29 10:00:22-08:00,26e346efd04436bff97b65ef0746b0fd3226699c
8167,2019-11-29 09:50:21-08:00,1bf3cf64b0973c596547a4ac41ae3d65c8134b12
8166,2019-11-29 09:40:24-08:00,b5695ca023ac763fecc49abe8d65d7f32dda7df5
8165,2019-11-29 09:30:15-08:00,4115f2c09ca0bae906c121f0fa21783854a0efff
8164,2019-11-29 09:20:15-08:00,1629eeb3cc1ddf5ee5e06ec203eda2f6ff4035f9
8163,2019-11-29 09:10:17-08:00,2ba8f40d6e5d0314cc191f3a619106626bc8020e
8162,2019-11-29 09:00:15-08:00,ef032aa97cf8422259b44d86cc80e630ded551bd
8161,2019-11-29 08:50:13-08:00,53ba6b58ebbae068274502e359f66dbe45fc4455
8160,2019-11-29 08:40:17-08:00,b4fc2788fcaf7933e88d1dd159170410cb0a1b5f
8159,2019-11-29 08:30:26-08:00,31d7925729ff4bc91c87483a298ab07ae0c540f1
8158,2019-11-29 08:20:21-08:00,05a4404960fdcb93ab9e7f942e3f977a03f25c80
8157,2019-11-29 08:10:29-08:00,69477c5e545a537d550e0e089296c4e145647274
8156,2019-11-29 08:00:23-08:00,cfa91d3252398875dacd07411ae422538c3308b0
8155,2019-11-29 07:50:27-08:00,c461367072482e7cd91034ab398fafb2f2bb776e
8154,2019-11-29 07:40:19-08:00,53e603e57c0e799164e03dfcb73c6b1b8e790a67
8153,2019-11-29 07:30:18-08:00,1e3ffe58210a9a0eafaea2035890ceb46fea6828
8152,2019-11-29 07:20:25-08:00,aaed7cd6ded90244b070bb129003b6fdc4f6f823
8151,2019-11-29 07:10:25-08:00,06ce3e1e0ec761dd6483b989f74f21e5c45b3842
8150,2019-11-29 07:00:31-08:00,121489b59984477f710f8e7047cab577aff121f7
8149,2019-11-29 06:50:27-08:00,7f31f9fb94cc10fea06d9905525cc1cac9800527
8148,2019-11-29 06:40:22-08:00,7421838e1a91aa067e0d60e18e34af4533c13918
8147,2019-11-29 06:30:26-08:00,07a31f64d1dba25fbab86902c012914de2d8982b
8146,2019-11-29 06:20:34-08:00,f6058a1ad1e076ca2b59260842a7c660f66eb410
8145,2019-11-29 06:10:18-08:00,84656aaaeaebb43a7f201ae5ca7c0d11d8d3d69d
8144,2019-11-29 06:00:39-08:00,d043b1263718ac4e294744fe4323b69ef9099df7
8143,2019-11-29 05:50:17-08:00,ab50d22e27dcf14d34b76d4c7d5ce65ceca2a2bd
8142,2019-11-29 05:40:15-08:00,d0f2464833bcf07c0f6c7fb5bd2f43d4a62ed325
8141,2019-11-29 05:30:22-08:00,374dda1567167e9a14d5e520aa1284a5ac157221
8140,2019-11-29 05:20:12-08:00,a7f9bedf71f50e58ec51bb0e4d1ef57691a52ada
8139,2019-11-29 05:10:16-08:00,659d5646598d5025abb12a4302cd6828b223f678
8138,2019-11-29 05:00:30-08:00,ec101a2696ec1445aefec07ad19629a14cf98a34
8137,2019-11-29 04:50:24-08:00,5f72edebce5391d51bc1bece105b60544f237742
8136,2019-11-29 04:40:20-08:00,86facf0cb781102d7641dbf66ae141a7a72de45d
8135,2019-11-29 04:30:25-08:00,08727db01717b9ef8ccf73c6a4265a182fdfd9b3
8134,2019-11-29 04:20:22-08:00,f831662a013013bd311bf4e923c1c9023f805ad8
8133,2019-11-29 04:10:19-08:00,cce6f12a0fd3e37a9269a4ee1d32f875289f7d00
8132,2019-11-29 04:00:33-08:00,2aa874a930183f3e3ad381db366f3226a6c869a4
8131,2019-11-29 03:50:22-08:00,a0373107760e4bed5b1ebe5b037935e118c2598b
8130,2019-11-29 03:40:14-08:00,5a733e7c63720854696592dc83332740be6f6b2b
8129,2019-11-29 03:30:14-08:00,e054a41b9dc8318478e9cbd8c105216bd7b8b97a
8128,2019-11-29 03:20:29-08:00,f56669098c6f3f949d0f000160a0de2b9b3b19a5
8127,2019-11-29 03:10:19-08:00,a45a8a5465bee99c053ea4e3d7b31a3f16e5b103
8126,2019-11-29 03:00:44-08:00,b7d08f941e7e76877ecaca81e27134fb77a97a8c
8125,2019-11-29 02:50:18-08:00,610301168b75ba83a726ae514994f1f2cde277e5
8124,2019-11-29 02:40:19-08:00,d1f84457a3a8c6a21cfd1dc943798ba16fc57549
8123,2019-11-29 02:30:28-08:00,ec135244ca2acefff9815b4f2fdd2d54ba251fbb
8122,2019-11-29 02:20:12-08:00,948675f9b35b018cbb96a329fe8f10777807e71f
8121,2019-11-29 02:11:00-08:00,2142de3ef843b725687271bb8513e35189ad6b8a
8120,2019-11-29 02:00:40-08:00,0aad389d051313b317108f7dc589aa649c2d664a
8119,2019-11-29 01:50:18-08:00,32c686beba35a8a727791ac3b5317b0697e435c5
8118,2019-11-29 01:40:14-08:00,dd8d1feaf6903a4a1e4739cf3a5cd3f9d6076c38
8117,2019-11-29 01:30:23-08:00,2bb191d37ff459a43b912ea02c11d23f6bb9eb47
8116,2019-11-29 01:20:23-08:00,b06f37bf021a4eeaae025b2f0b221e43ed3e5d11
8115,2019-11-29 01:10:20-08:00,315aa45baa2400aa4427201d01dc1e553d574b28
8114,2019-11-29 01:00:23-08:00,96e3d8a5c9fa71da9597c305c7b092e8ee6a1198
8113,2019-11-29 00:50:19-08:00,09860c9f8b08c6e926984f5dfbd6876d244c9a2d
8112,2019-11-29 00:40:43-08:00,cb0a76cc64a5dd056ff99783b662b5be10c875ac
8111,2019-11-29 00:30:25-08:00,2ff157ae88fdd6d2a05cb24be50898967326327d
8110,2019-11-29 00:20:29-08:00,6cc491826c1ff04c86f74124dcafaeeece2d014b
8109,2019-11-29 00:10:19-08:00,cd0fac5fa35de68e86ee7001022db43f9bc2bf7f
8108,2019-11-29 00:00:25-08:00,26c5ae0b95efb44094cb089916c129e278273e80
8107,2019-11-28 23:50:26-08:00,f11c74858a300c38f65da06341e77a9e41afbb87
8106,2019-11-28 23:40:35-08:00,9fadff841c06542f47370d5b3d3a9a7c3ec5c74a
8105,2019-11-28 23:30:20-08:00,1f0887792d8746d9b352361e37ae5ce728fd674e
8104,2019-11-28 23:20:23-08:00,2abaf949e170c3765cc4eaed08241935cecaac01
8103,2019-11-28 23:10:43-08:00,5e16efb32485fbca54d96d64272e2ae921d92b5e
8102,2019-11-28 23:00:15-08:00,842a26d6f8c486156e6ece9eacd818602d62e248
8101,2019-11-28 22:50:28-08:00,534d9458aabb47485c3d17e71813bc22afe123b2
8100,2019-11-28 22:40:24-08:00,e5acc0e3bed9105b1c48405a627e442019128ccc
8099,2019-11-28 22:30:15-08:00,abc3b1b331a00cb11ad19c8dafc9067312ccc7e8
8098,2019-11-28 22:20:29-08:00,06a298a617703d67beee8f5171931f1f19a65540
8097,2019-11-28 22:10:17-08:00,a8e45c5ae8833c8b61c7e9bb8aad96a8c9e3c2f7
8096,2019-11-28 22:00:20-08:00,7d569f08626057687573439201821d218056c79d
8095,2019-11-28 21:50:18-08:00,bcebc083e2677e915f87e907ca714c07c0b389cd
8094,2019-11-28 21:40:25-08:00,7e6282397f52a6ad245f6647788ff3c98295be3d
8093,2019-11-28 21:30:20-08:00,9682c93676467311a4be136070a702e1161a5d09
8092,2019-11-28 21:20:22-08:00,1565535c691c0eb282d864a085790cf923f81842
8091,2019-11-28 21:10:31-08:00,0581de935f5854ed1e7d63a0a941176b7023bad4
8090,2019-11-28 21:00:45-08:00,553d711edaa09eaabcdfdfdd64f0973cb4a32d4b
8089,2019-11-28 20:50:26-08:00,edb464b7fba1d9ca0201f929bd2a0095ebf5403b
8088,2019-11-28 20:40:20-08:00,ac4af87314d19d2b77977c4de1419c808ba66c47
8087,2019-11-28 20:30:26-08:00,c0f86e0292e7244eefbc1173d0e7c08b0993105c
8086,2019-11-28 20:20:38-08:00,95e479d608e266d5997b0db2d01087ce1e70f037
8085,2019-11-28 20:10:20-08:00,cb1947dae8d1bc81a4b30b9dc6068f55b7f22d7e
8084,2019-11-28 20:00:39-08:00,fcd5d90ac5c5860bbc8db4e565aa767d7f67cccc
8083,2019-11-28 19:50:33-08:00,4ce9d5664658fc0ea43505bdeb8f7672fe051b76
8082,2019-11-28 19:40:33-08:00,81f33a1bc6e490bac886d2b62f3ff1e792b5c237
8081,2019-11-28 19:30:22-08:00,9cb7ca3f495b36985efbcdd960ab6a0d67407aaa
8080,2019-11-28 19:20:16-08:00,2d0cb42dd0608c447107cca3632947f3f9498234
8079,2019-11-28 19:00:44-08:00,9374bd742ad740a0a987b6d43718221b647658e9
8078,2019-11-28 18:50:17-08:00,85cdff3cf04e6be3bc5f830825354fb434fe8c74
8077,2019-11-28 18:40:34-08:00,cfca0df9d79d41e1f8accc3ee8526efee143144c
8076,2019-11-28 18:30:19-08:00,dc6ab502a09ba8493ee5bc251b156a339c1515dc
8075,2019-11-28 18:20:17-08:00,3848277bb234600890e8e1b9354ac60d7012272e
8074,2019-11-28 18:10:29-08:00,ea40541b076b10ff616dd780eaee003269c338d3
8073,2019-11-28 18:00:33-08:00,bfef36c2b9edf9f16d3612c94f76aba81db75787
8072,2019-11-28 17:50:25-08:00,76ad0035176772b7261130c350ab2b479771d669
8071,2019-11-28 17:40:21-08:00,28d1603cbc98a79ec6a2e457c82cd53ccb4d7a1c
8070,2019-11-28 17:31:03-08:00,03f4acb9f43f0e97116c813d5ce39a2695360d98
8069,2019-11-28 17:20:17-08:00,5686ee94778fb89dab4b1d7bc505f82fa828d952
8068,2019-11-28 17:10:26-08:00,b4dd2843ba029453e7b10590d69afb5f30e9c2a3
8067,2019-11-28 17:00:41-08:00,38e92104b3291d99eba2346af5a5a68f1f6b0c3d
8066,2019-11-28 16:50:14-08:00,9abf7962d3fb2c16db5dd65a0c96e6b472c8c78e
8065,2019-11-28 16:40:21-08:00,e4d55abf99d0d93e7265c38311a4eb22041dd06b
8064,2019-11-28 16:30:24-08:00,565988f1339b432007fa1545f2f11407dcca7bcd
8063,2019-11-28 16:20:27-08:00,f2e264f18d299e1206e318733a5eba7a309adfbe
8062,2019-11-28 16:10:33-08:00,495d900f3430703019e84d0eafc71815cf3095d2
8061,2019-11-28 16:00:21-08:00,dd6e4bdedacefb53f9dfb1416eabc4d794158eed
8060,2019-11-28 15:50:39-08:00,8fb0d4bbbaa9e58d6124c21ce3381df544f4a415
8059,2019-11-28 15:40:11-08:00,bf48334515266db9c6f2c88e26e2546b89dbb3a1
8058,2019-11-28 15:30:28-08:00,ebdf807b33f2b3b2ed93e86f80ffad29b4c55d0c
8057,2019-11-28 15:20:27-08:00,86411963f36ae4afaeaf64be0e3b90b67c1979d2
8056,2019-11-28 15:10:24-08:00,123a5a89540b7bd19e01a179bf1d6b2dd6113ce8
8055,2019-11-28 15:00:42-08:00,94c4ec03763d6208301d042b9a0e60c643c92906
8054,2019-11-28 14:50:28-08:00,21a08649cb46aade282fbcb52e10fd6643f5e027
8053,2019-11-28 14:40:16-08:00,d5d63045ccb5a79fa5106027b6a9bd9f57172102
8052,2019-11-28 14:30:29-08:00,51cee6ccc307a17a39978e87ef4279c118e16ecf
